taxonid,kingdom_name,phylum_name,class_name,order_name,family_name,genus_name,scientific_name,taxonomic_authority,infra_rank,infra_name,population,category,main_common_name
30861,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ERICALES,EBENACEAE,Diospyros,Diospyros moonii,Thwaites,,,,CR,
30871,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,MYRTACEAE,Eugenia,Eugenia rotundata,Trimen,,,,VU,
30881,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,MYRTACEAE,Syzygium,Syzygium umbrosum,Thwaites,,,,EN,
30891,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,MYRTACEAE,Syzygium,Syzygium neesianum,Arn.,,,,VU,
30901,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ASPARAGALES,ASPHODELACEAE,Aloe,Aloe ballyi,Reynolds,,,,EN,Rat Aloe
30912,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ASTERALES,CAMPANULACEAE,Clermontia,Clermontia drepanomorpha,Rock,,,,EN,Kohala Clermontia
30922,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,LAMIALES,GESNERIACEAE,Cyrtandra,Cyrtandra giffardii,Rock,,,,EN,Giffard's Cyrtandra
30932,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,MALVACEAE,Kokia,Kokia cookei,O.Deg.,,,,EW,Molokai Koki`o
30942,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ERICALES,PRIMULACEAE,Myrsine,Myrsine fernseei,(Mez) Hosaka,,,,EN,
30952,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,GENTIANALES,APOCYNACEAE,Pteralyxia,Pteralyxia kauaiensis,Caum,,,,EN,Kauai Pteralyxia
30962,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,SOLANALES,SOLANACEAE,Solanum,Solanum drymophilum,O.E. Schulz,,,,CR,
30972,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,THYMELAEACEAE,Wikstroemia,Wikstroemia villosa,Hillebr.,,,,CR,Hairy Wikstroemia
30984,PLANTAE,TRACHEOPHYTA,PINOPSIDA,PINALES,ARAUCARIACEAE,Araucaria,Araucaria laubenfelsii,Corbasson,,,,NT,Ouaoué
30995,PLANTAE,TRACHEOPHYTA,PINOPSIDA,PINALES,CUPRESSACEAE,Libocedrus,Libocedrus chevalieri,Buchh.,,,,CR,
31005,PLANTAE,TRACHEOPHYTA,PINOPSIDA,PINALES,PODOCARPACEAE,Acmopyle,Acmopyle pancheri,(Brongn. &amp; Gris) Pilg.,,,,NT,
31015,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ASPARAGALES,ASPHODELACEAE,Aloe,Aloe khamiesensis,Pillans,,,,DD,Namaqua Aloe
31026,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,OXALIDALES,CUNONIACEAE,Geissois,Geissois imthurnii,Turrill,,,,EN,
31037,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,OXALIDALES,CUNONIACEAE,Weinmannia,Weinmannia vitiensis,Seem.,,,,VU,
31047,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,LAURALES,LAURACEAE,Endiandra,Endiandra lecardii,Guillaumin,,,,VU,
31058,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALPIGHIALES,SALICACEAE,Homalium,Homalium rubrocostatum,Sleumer,,,,EN,
31068,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALPIGHIALES,SALICACEAE,Lasiochlamys,Lasiochlamys trichostemona,(Guillaumin) Sleumer,,,,LR/cd,
31078,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALPIGHIALES,SALICACEAE,Xylosma,Xylosma kaalaensis,Sleumer,,,,EN,
31089,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,LAMIALES,GESNERIACEAE,Cyrtandra,Cyrtandra tempestii,Horne ex C.B.Clarke,,,,VU,
31112,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ERICALES,SAPOTACEAE,Pycnandra,Pycnandra kaalaensis,Aubrév.,,,,NT,
31122,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,GENTIANALES,APOCYNACEAE,Neisosperma,Neisosperma thiollierei,(Montr.) Boit.,,,,CR,
31132,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,LAMIALES,LAMIACEAE,Gmelina,Gmelina lignum-vitreum,Guillaumin,,,,CR,
31142,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,GENTIANALES,APOCYNACEAE,Pachypodium,Pachypodium namaquanum,(Wyley ex Harv.) Welw.,,,,LC,Elephant's Trunk
31153,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,GENTIANALES,RUBIACEAE,Thiollierea,Thiollierea lenormandii,Halle &amp; Jeremie,,,,EN,
31165,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MAGNOLIALES,ANNONACEAE,Sageraea,Sageraea laurifolia,(J.Graham) Blatt.,,,,LR/nt,
31175,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,SANTALALES,APTANDRACEAE,Anacolosa,Anacolosa densiflora,Bedd.,,,,EN,
31185,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FABALES,FABACEAE,Cynometra,Cynometra bourdillonii,Gamble,,,,EN,
31195,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,MYRTACEAE,Meteoromyrtus,Meteoromyrtus wynaadensis,(Beddome) Gamble,,,,CR,
31207,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,GENTIANALES,RUBIACEAE,Ixora,Ixora lawsoni,Gamble,,,,EN,
31218,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ERICALES,SYMPLOCACEAE,Symplocos,Symplocos barberi,Gamble,,,,EN,
31228,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,LAURALES,LAURACEAE,Litsea,Litsea travancorica,Gamble,,,,VU,
31239,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,AQUIFOLIALES,AQUIFOLIACEAE,Ilex,Ilex khasiana,Purkay.,,,,CR,
31250,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALPIGHIALES,SALICACEAE,Salix,Salix kusanoi,(Hayata) C.K.Schneid.,,,,EN,
31261,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MAGNOLIALES,MAGNOLIACEAE,Magnolia,Magnolia kachirachirai,(Kaneh. &amp; Yamam.) Dandy,,,,EN,
31273,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ROSALES,ROSACEAE,Sorbus,Sorbus wallichii,(Hook.f.) T.T.Yu,,,,LR/lc,
31283,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,OXALIDALES,ELAEOCARPACEAE,Sloanea,Sloanea assamica,Rehder &amp; E. Wilson,,,,LR/lc,
31293,PLANTAE,TRACHEOPHYTA,PINOPSIDA,PINALES,PINACEAE,Picea,Picea maximowiczii var. senanensis,Hayashi,var.,senanensis,,DD,
31303,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ROSALES,ULMACEAE,Zelkova,Zelkova carpinifolia,(Pall.) K.Koch,,,,VU,Caucasian Zelkova
31314,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,DIPTEROCARPACEAE,Hopea,Hopea sangal,Korth.,,,,VU,
31325,PLANTAE,TRACHEOPHYTA,PINOPSIDA,PINALES,PINACEAE,Abies,Abies nordmanniana subsp. equi-trojani,(Asch. &amp; Sint. ex Boiss.) Coode &amp; Cullen,subsp.,equi-trojani,,EN,Kazdagi Fir
31336,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,LAURALES,LAURACEAE,Cinnamomum,Cinnamomum kotoense,Kaneh. &amp; Sasaki,,,,CR,
31348,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ERICALES,PENTAPHYLACACEAE,Anneslea,Anneslea fragrans var. lanceolata,Hayata,var.,lanceolata,,VU,
31359,PLANTAE,TRACHEOPHYTA,PINOPSIDA,PINALES,CUPRESSACEAE,Austrocedrus,Austrocedrus chilensis,(D.Don) Pichi-Serm. &amp; Bizzarri,,,,NT,Chilean Cedar
31371,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MAGNOLIALES,ANNONACEAE,Miliusa,Miliusa parviflora,Ridl.,,,,VU,
31381,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ERICALES,EBENACEAE,Diospyros,Diospyros philippinensis,A.DC.,,,,NT,
31392,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,SAPINDALES,ANACARDIACEAE,Mangifera,Mangifera foetida,Lour.,,,,LC,Horse Mango
31403,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,SAPINDALES,ANACARDIACEAE,Mangifera,Mangifera caesia,Jack,,,,NT,
31413,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,SAPINDALES,ANACARDIACEAE,Melanochyla,Melanochyla nitida,King,,,,EN,
31423,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,DIPTEROCARPACEAE,Hopea,Hopea glaucescens,Symington,,,,VU,
31433,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,DIPTEROCARPACEAE,Shorea,Shorea collina,Ridl.,,,,VU,Red Balau
31443,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,DIPTEROCARPACEAE,Vatica,Vatica lobata,Foxw.,,,,EN,
31455,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ERICALES,EBENACEAE,Diospyros,Diospyros foxworthyi,Bakh.,,,,LR/lc,
31465,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ERICALES,ERICACEAE,Rhododendron,Rhododendron wrayi,King &amp; Gamble,,,,LC,
31475,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALPIGHIALES,PHYLLANTHACEAE,Cleistanthus,Cleistanthus major,Airy Shaw,,,,CR,
31487,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALPIGHIALES,EUPHORBIACEAE,Lasiococca,Lasiococca malaccensis,Airy Shaw,,,,VU,
31498,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,FAGACEAE,Lithocarpus,Lithocarpus erythrocarpus,(Ridl.) A.Camus,,,,VU,
31508,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALPIGHIALES,ACHARIACEAE,Hydnocarpus,Hydnocarpus cucurbitina,King,,,,LR/cd,
31518,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALPIGHIALES,CLUSIACEAE,Garcinia,Garcinia costata,Hemsl. ex King,,,,VU,
31529,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALPIGHIALES,CALOPHYLLACEAE,Kayea,Kayea daphnifolia,Ridl.,,,,DD,
31539,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ERICALES,LECYTHIDACEAE,Barringtonia,Barringtonia maxwelliana,(Whitmore) Prance,,,,VU,
31549,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FABALES,FABACEAE,Millettia,Millettia decipiens,Prain,,,,VU,
31559,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MAGNOLIALES,MYRISTICACEAE,Knema,Knema oblongifolia,(King) Warb.,,,,LR/cd,
31569,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,MYRTACEAE,Eugenia,Eugenia cyrtophylloides,Ridley,,,,VU,
31579,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,MYRTACEAE,Eugenia,Eugenia koordersiana,King,,,,LR/lc,
31589,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,MYRTACEAE,Eugenia,Eugenia pergamentacea,King,,,,LR/lc,
31599,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,MYRTACEAE,Syzygium,Syzygium setosum,(King) I.M. Turner,,,,EN,
31609,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,MYRTACEAE,Eugenia,Eugenia wrayi,King,,,,LR/lc,
31619,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MAGNOLIALES,ANNONACEAE,Xylopia,Xylopia ekmanii,R.E.Fr.,,,,EN,Yararey
31629,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,NYCTAGINACEAE,Neea,Neea ekmanii,Heimerl,,,,EN,
